stationid,date,year,month,day,variable,value,station_name,latitude
USH00294426,1967-12-31,1967,dec,31,prcp,24.1,JORNADA EXP RANGE,32.6169
USH00294426,1968-01-31,1968,jan,31,prcp,14.8,JORNADA EXP RANGE,32.6169
USH00294426,1968-02-29,1968,feb,29,prcp,17.2,JORNADA EXP RANGE,32.6169
USH00294426,1968-03-31,1968,mar,31,prcp,28.4,JORNADA EXP RANGE,32.6169
USH00294426,1968-04-30,1968,apr,30,prcp,4.8,JORNADA EXP RANGE,32.6169
USH00294426,1968-05-31,1968,may,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1968-06-30,1968,jun,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1968-07-31,1968,jul,31,prcp,53.3,JORNADA EXP RANGE,32.6169
USH00294426,1968-08-31,1968,aug,31,prcp,56.3,JORNADA EXP RANGE,32.6169
USH00294426,1968-09-30,1968,sep,30,prcp,24.7,JORNADA EXP RANGE,32.6169
USH00294426,1968-10-31,1968,oct,31,prcp,6.9,JORNADA EXP RANGE,32.6169
USH00294426,1968-11-30,1968,nov,30,prcp,31.3,JORNADA EXP RANGE,32.6169
USH00294426,1968-12-31,1968,dec,31,prcp,9.9,JORNADA EXP RANGE,32.6169
USH00294426,1969-01-31,1969,jan,31,prcp,14.0,JORNADA EXP RANGE,32.6169
USH00294426,1969-02-28,1969,feb,28,prcp,4.1,JORNADA EXP RANGE,32.6169
USH00294426,1969-03-31,1969,mar,31,prcp,0.5,JORNADA EXP RANGE,32.6169
USH00294426,1969-04-30,1969,apr,30,prcp,0.5,JORNADA EXP RANGE,32.6169
USH00294426,1969-05-31,1969,may,31,prcp,14.7,JORNADA EXP RANGE,32.6169
USH00294426,1969-06-30,1969,jun,30,prcp,12.0,JORNADA EXP RANGE,32.6169
USH00294426,1969-07-31,1969,jul,31,prcp,67.6,JORNADA EXP RANGE,32.6169
USH00294426,1969-08-31,1969,aug,31,prcp,37.6,JORNADA EXP RANGE,32.6169
USH00294426,1969-09-30,1969,sep,30,prcp,29.5,JORNADA EXP RANGE,32.6169
USH00294426,1969-10-31,1969,oct,31,prcp,29.0,JORNADA EXP RANGE,32.6169
USH00294426,1969-11-30,1969,nov,30,prcp,1.0,JORNADA EXP RANGE,32.6169
USH00294426,1969-12-31,1969,dec,31,prcp,38.6,JORNADA EXP RANGE,32.6169
USH00294426,1970-01-31,1970,jan,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1970-02-28,1970,feb,28,prcp,7.2,JORNADA EXP RANGE,32.6169
USH00294426,1970-03-31,1970,mar,31,prcp,15.3,JORNADA EXP RANGE,32.6169
USH00294426,1970-04-30,1970,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1970-05-31,1970,may,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1970-06-30,1970,jun,30,prcp,0.8,JORNADA EXP RANGE,32.6169
USH00294426,1970-07-31,1970,jul,31,prcp,82.0,JORNADA EXP RANGE,32.6169
USH00294426,1970-08-31,1970,aug,31,prcp,14.3,JORNADA EXP RANGE,32.6169
USH00294426,1970-09-30,1970,sep,30,prcp,5.6,JORNADA EXP RANGE,32.6169
USH00294426,1970-10-31,1970,oct,31,prcp,18.8,JORNADA EXP RANGE,32.6169
USH00294426,1970-11-30,1970,nov,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1970-12-31,1970,dec,31,prcp,14.5,JORNADA EXP RANGE,32.6169
USH00294426,1971-01-31,1971,jan,31,prcp,2.8,JORNADA EXP RANGE,32.6169
USH00294426,1971-02-28,1971,feb,28,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1971-03-31,1971,mar,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1971-04-30,1971,apr,30,prcp,10.1,JORNADA EXP RANGE,32.6169
USH00294426,1971-05-31,1971,may,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1971-06-30,1971,jun,30,prcp,7.2,JORNADA EXP RANGE,32.6169
USH00294426,1971-07-31,1971,jul,31,prcp,30.5,JORNADA EXP RANGE,32.6169
USH00294426,1971-08-31,1971,aug,31,prcp,42.5,JORNADA EXP RANGE,32.6169
USH00294426,1971-09-30,1971,sep,30,prcp,31.0,JORNADA EXP RANGE,32.6169
USH00294426,1971-10-31,1971,oct,31,prcp,44.4,JORNADA EXP RANGE,32.6169
USH00294426,1971-11-30,1971,nov,30,prcp,17.5,JORNADA EXP RANGE,32.6169
USH00294426,1971-12-31,1971,dec,31,prcp,26.7,JORNADA EXP RANGE,32.6169
USH00294426,1972-01-31,1972,jan,31,prcp,9.6,JORNADA EXP RANGE,32.6169
USH00294426,1972-02-29,1972,feb,29,prcp,0.8,JORNADA EXP RANGE,32.6169
USH00294426,1972-03-31,1972,mar,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1972-04-30,1972,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1972-05-31,1972,may,31,prcp,15.1,JORNADA EXP RANGE,32.6169
USH00294426,1972-06-30,1972,jun,30,prcp,43.9,JORNADA EXP RANGE,32.6169
USH00294426,1972-07-31,1972,jul,31,prcp,52.9,JORNADA EXP RANGE,32.6169
USH00294426,1972-08-31,1972,aug,31,prcp,91.6,JORNADA EXP RANGE,32.6169
USH00294426,1972-09-30,1972,sep,30,prcp,21.1,JORNADA EXP RANGE,32.6169
USH00294426,1972-10-31,1972,oct,31,prcp,75.0,JORNADA EXP RANGE,32.6169
USH00294426,1972-11-30,1972,nov,30,prcp,15.7,JORNADA EXP RANGE,32.6169
USH00294426,1972-12-31,1972,dec,31,prcp,19.1,JORNADA EXP RANGE,32.6169
USH00294426,1973-01-31,1973,jan,31,prcp,29.9,JORNADA EXP RANGE,32.6169
USH00294426,1973-02-28,1973,feb,28,prcp,30.3,JORNADA EXP RANGE,32.6169
USH00294426,1973-03-31,1973,mar,31,prcp,12.0,JORNADA EXP RANGE,32.6169
USH00294426,1973-04-30,1973,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1973-05-31,1973,may,31,prcp,6.4,JORNADA EXP RANGE,32.6169
USH00294426,1973-06-30,1973,jun,30,prcp,26.2,JORNADA EXP RANGE,32.6169
USH00294426,1973-07-31,1973,jul,31,prcp,56.1,JORNADA EXP RANGE,32.6169
USH00294426,1973-08-31,1973,aug,31,prcp,54.9,JORNADA EXP RANGE,32.6169
USH00294426,1973-09-30,1973,sep,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1973-10-31,1973,oct,31,prcp,2.3,JORNADA EXP RANGE,32.6169
USH00294426,1973-11-30,1973,nov,30,prcp,0.8,JORNADA EXP RANGE,32.6169
USH00294426,1973-12-31,1973,dec,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1974-01-31,1974,jan,31,prcp,22.1,JORNADA EXP RANGE,32.6169
USH00294426,1974-02-28,1974,feb,28,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1974-03-31,1974,mar,31,prcp,2.1,JORNADA EXP RANGE,32.6169
USH00294426,1974-04-30,1974,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1974-05-31,1974,may,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1974-06-30,1974,jun,30,prcp,3.3,JORNADA EXP RANGE,32.6169
USH00294426,1974-07-31,1974,jul,31,prcp,131.6,JORNADA EXP RANGE,32.6169
USH00294426,1974-08-31,1974,aug,31,prcp,75.5,JORNADA EXP RANGE,32.6169
USH00294426,1974-09-30,1974,sep,30,prcp,52.5,JORNADA EXP RANGE,32.6169
USH00294426,1974-10-31,1974,oct,31,prcp,86.6,JORNADA EXP RANGE,32.6169
USH00294426,1974-11-30,1974,nov,30,prcp,9.1,JORNADA EXP RANGE,32.6169
USH00294426,1974-12-31,1974,dec,31,prcp,20.5,JORNADA EXP RANGE,32.6169
USH00294426,1975-01-31,1975,jan,31,prcp,9.2,JORNADA EXP RANGE,32.6169
USH00294426,1975-02-28,1975,feb,28,prcp,9.9,JORNADA EXP RANGE,32.6169
USH00294426,1975-03-31,1975,mar,31,prcp,11.4,JORNADA EXP RANGE,32.6169
USH00294426,1975-04-30,1975,apr,30,prcp,0.8,JORNADA EXP RANGE,32.6169
USH00294426,1975-05-31,1975,may,31,prcp,0.8,JORNADA EXP RANGE,32.6169
USH00294426,1975-06-30,1975,jun,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1975-07-31,1975,jul,31,prcp,65.0,JORNADA EXP RANGE,32.6169
USH00294426,1975-08-31,1975,aug,31,prcp,27.2,JORNADA EXP RANGE,32.6169
USH00294426,1975-09-30,1975,sep,30,prcp,72.4,JORNADA EXP RANGE,32.6169
USH00294426,1975-10-31,1975,oct,31,prcp,13.5,JORNADA EXP RANGE,32.6169
USH00294426,1975-11-30,1975,nov,30,prcp,10.9,JORNADA EXP RANGE,32.6169
USH00294426,1975-12-31,1975,dec,31,prcp,5.5,JORNADA EXP RANGE,32.6169
USH00294426,1976-01-31,1976,jan,31,prcp,3.0,JORNADA EXP RANGE,32.6169
USH00294426,1976-02-29,1976,feb,29,prcp,17.3,JORNADA EXP RANGE,32.6169
USH00294426,1976-03-31,1976,mar,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1976-04-30,1976,apr,30,prcp,12.4,JORNADA EXP RANGE,32.6169
USH00294426,1976-05-31,1976,may,31,prcp,12.7,JORNADA EXP RANGE,32.6169
USH00294426,1976-06-30,1976,jun,30,prcp,32.3,JORNADA EXP RANGE,32.6169
USH00294426,1976-07-31,1976,jul,31,prcp,36.3,JORNADA EXP RANGE,32.6169
USH00294426,1976-08-31,1976,aug,31,prcp,22.9,JORNADA EXP RANGE,32.6169
USH00294426,1976-09-30,1976,sep,30,prcp,92.9,JORNADA EXP RANGE,32.6169
USH00294426,1976-10-31,1976,oct,31,prcp,28.0,JORNADA EXP RANGE,32.6169
USH00294426,1976-11-30,1976,nov,30,prcp,19.6,JORNADA EXP RANGE,32.6169
USH00294426,1976-12-31,1976,dec,31,prcp,5.6,JORNADA EXP RANGE,32.6169
USH00294426,1977-01-31,1977,jan,31,prcp,18.0,JORNADA EXP RANGE,32.6169
USH00294426,1977-02-28,1977,feb,28,prcp,3.5,JORNADA EXP RANGE,32.6169
USH00294426,1977-03-31,1977,mar,31,prcp,8.4,JORNADA EXP RANGE,32.6169
USH00294426,1977-04-30,1977,apr,30,prcp,7.1,JORNADA EXP RANGE,32.6169
USH00294426,1977-05-31,1977,may,31,prcp,8.4,JORNADA EXP RANGE,32.6169
USH00294426,1977-06-30,1977,jun,30,prcp,3.2,JORNADA EXP RANGE,32.6169
USH00294426,1977-07-31,1977,jul,31,prcp,47.2,JORNADA EXP RANGE,32.6169
USH00294426,1977-08-31,1977,aug,31,prcp,47.8,JORNADA EXP RANGE,32.6169
USH00294426,1977-09-30,1977,sep,30,prcp,4.9,JORNADA EXP RANGE,32.6169
USH00294426,1977-10-31,1977,oct,31,prcp,24.1,JORNADA EXP RANGE,32.6169
USH00294426,1977-11-30,1977,nov,30,prcp,5.6,JORNADA EXP RANGE,32.6169
USH00294426,1977-12-31,1977,dec,31,prcp,7.9,JORNADA EXP RANGE,32.6169
USH00294426,1978-01-31,1978,jan,31,prcp,15.5,JORNADA EXP RANGE,32.6169
USH00294426,1978-02-28,1978,feb,28,prcp,15.1,JORNADA EXP RANGE,32.6169
USH00294426,1978-03-31,1978,mar,31,prcp,4.1,JORNADA EXP RANGE,32.6169
USH00294426,1978-04-30,1978,apr,30,prcp,0.3,JORNADA EXP RANGE,32.6169
USH00294426,1978-05-31,1978,may,31,prcp,26.4,JORNADA EXP RANGE,32.6169
USH00294426,1978-06-30,1978,jun,30,prcp,37.3,JORNADA EXP RANGE,32.6169
USH00294426,1978-07-31,1978,jul,31,prcp,21.3,JORNADA EXP RANGE,32.6169
USH00294426,1978-08-31,1978,aug,31,prcp,80.8,JORNADA EXP RANGE,32.6169
USH00294426,1978-09-30,1978,sep,30,prcp,51.1,JORNADA EXP RANGE,32.6169
USH00294426,1978-10-31,1978,oct,31,prcp,39.7,JORNADA EXP RANGE,32.6169
USH00294426,1978-11-30,1978,nov,30,prcp,77.7,JORNADA EXP RANGE,32.6169
USH00294426,1978-12-31,1978,dec,31,prcp,23.4,JORNADA EXP RANGE,32.6169
USH00294426,1979-01-31,1979,jan,31,prcp,23.4,JORNADA EXP RANGE,32.6169
USH00294426,1979-02-28,1979,feb,28,prcp,7.9,JORNADA EXP RANGE,32.6169
USH00294426,1979-03-31,1979,mar,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1979-04-30,1979,apr,30,prcp,10.4,JORNADA EXP RANGE,32.6169
USH00294426,1979-05-31,1979,may,31,prcp,12.8,JORNADA EXP RANGE,32.6169
USH00294426,1979-06-30,1979,jun,30,prcp,4.9,JORNADA EXP RANGE,32.6169
USH00294426,1979-07-31,1979,jul,31,prcp,34.8,JORNADA EXP RANGE,32.6169
USH00294426,1979-08-31,1979,aug,31,prcp,73.7,JORNADA EXP RANGE,32.6169
USH00294426,1979-09-30,1979,sep,30,prcp,23.9,JORNADA EXP RANGE,32.6169
USH00294426,1979-10-31,1979,oct,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1979-11-30,1979,nov,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1979-12-31,1979,dec,31,prcp,31.0,JORNADA EXP RANGE,32.6169
USH00294426,1980-01-31,1980,jan,31,prcp,24.9,JORNADA EXP RANGE,32.6169
USH00294426,1980-02-29,1980,feb,29,prcp,17.3,JORNADA EXP RANGE,32.6169
USH00294426,1980-03-31,1980,mar,31,prcp,2.0,JORNADA EXP RANGE,32.6169
USH00294426,1980-04-30,1980,apr,30,prcp,6.1,JORNADA EXP RANGE,32.6169
USH00294426,1980-05-31,1980,may,31,prcp,25.9,JORNADA EXP RANGE,32.6169
USH00294426,1980-06-30,1980,jun,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1980-07-31,1980,jul,31,prcp,14.1,JORNADA EXP RANGE,32.6169
USH00294426,1980-08-31,1980,aug,31,prcp,40.8,JORNADA EXP RANGE,32.6169
USH00294426,1980-09-30,1980,sep,30,prcp,50.0,JORNADA EXP RANGE,32.6169
USH00294426,1980-10-31,1980,oct,31,prcp,10.9,JORNADA EXP RANGE,32.6169
USH00294426,1980-11-30,1980,nov,30,prcp,2.8,JORNADA EXP RANGE,32.6169
USH00294426,1980-12-31,1980,dec,31,prcp,9.9,JORNADA EXP RANGE,32.6169
USH00294426,1981-01-31,1981,jan,31,prcp,13.7,JORNADA EXP RANGE,32.6169
USH00294426,1981-02-28,1981,feb,28,prcp,1.1,JORNADA EXP RANGE,32.6169
USH00294426,1981-03-31,1981,mar,31,prcp,11.0,JORNADA EXP RANGE,32.6169
USH00294426,1981-04-30,1981,apr,30,prcp,4.6,JORNADA EXP RANGE,32.6169
USH00294426,1981-05-31,1981,may,31,prcp,28.7,JORNADA EXP RANGE,32.6169
USH00294426,1981-06-30,1981,jun,30,prcp,26.4,JORNADA EXP RANGE,32.6169
USH00294426,1981-07-31,1981,jul,31,prcp,40.9,JORNADA EXP RANGE,32.6169
USH00294426,1981-08-31,1981,aug,31,prcp,62.3,JORNADA EXP RANGE,32.6169
USH00294426,1981-09-30,1981,sep,30,prcp,54.2,JORNADA EXP RANGE,32.6169
USH00294426,1981-10-31,1981,oct,31,prcp,12.1,JORNADA EXP RANGE,32.6169
USH00294426,1981-11-30,1981,nov,30,prcp,14.5,JORNADA EXP RANGE,32.6169
USH00294426,1981-12-31,1981,dec,31,prcp,2.0,JORNADA EXP RANGE,32.6169
USH00294426,1982-01-31,1982,jan,31,prcp,22.9,JORNADA EXP RANGE,32.6169
USH00294426,1982-02-28,1982,feb,28,prcp,5.1,JORNADA EXP RANGE,32.6169
USH00294426,1982-03-31,1982,mar,31,prcp,0.3,JORNADA EXP RANGE,32.6169
USH00294426,1982-04-30,1982,apr,30,prcp,0.3,JORNADA EXP RANGE,32.6169
USH00294426,1982-05-31,1982,may,31,prcp,4.8,JORNADA EXP RANGE,32.6169
USH00294426,1982-06-30,1982,jun,30,prcp,3.6,JORNADA EXP RANGE,32.6169
USH00294426,1982-07-31,1982,jul,31,prcp,62.2,JORNADA EXP RANGE,32.6169
USH00294426,1982-08-31,1982,aug,31,prcp,47.5,JORNADA EXP RANGE,32.6169
USH00294426,1982-09-30,1982,sep,30,prcp,58.1,JORNADA EXP RANGE,32.6169
USH00294426,1982-10-31,1982,oct,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1982-11-30,1982,nov,30,prcp,10.2,JORNADA EXP RANGE,32.6169
USH00294426,1982-12-31,1982,dec,31,prcp,48.3,JORNADA EXP RANGE,32.6169
USH00294426,1983-01-31,1983,jan,31,prcp,24.0,JORNADA EXP RANGE,32.6169
USH00294426,1983-02-28,1983,feb,28,prcp,13.6,JORNADA EXP RANGE,32.6169
USH00294426,1983-03-31,1983,mar,31,prcp,3.5,JORNADA EXP RANGE,32.6169
USH00294426,1983-04-30,1983,apr,30,prcp,9.2,JORNADA EXP RANGE,32.6169
USH00294426,1983-05-31,1983,may,31,prcp,6.9,JORNADA EXP RANGE,32.6169
USH00294426,1983-06-30,1983,jun,30,prcp,12.4,JORNADA EXP RANGE,32.6169
USH00294426,1983-07-31,1983,jul,31,prcp,20.9,JORNADA EXP RANGE,32.6169
USH00294426,1983-08-31,1983,aug,31,prcp,38.6,JORNADA EXP RANGE,32.6169
USH00294426,1983-09-30,1983,sep,30,prcp,30.2,JORNADA EXP RANGE,32.6169
USH00294426,1983-10-31,1983,oct,31,prcp,32.3,JORNADA EXP RANGE,32.6169
USH00294426,1983-11-30,1983,nov,30,prcp,39.8,JORNADA EXP RANGE,32.6169
USH00294426,1983-12-31,1983,dec,31,prcp,4.6,JORNADA EXP RANGE,32.6169
USH00294426,1984-01-31,1984,jan,31,prcp,9.7,JORNADA EXP RANGE,32.6169
USH00294426,1984-02-29,1984,feb,29,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1984-03-31,1984,mar,31,prcp,7.6,JORNADA EXP RANGE,32.6169
USH00294426,1984-04-30,1984,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1984-05-31,1984,may,31,prcp,26.7,JORNADA EXP RANGE,32.6169
USH00294426,1984-06-30,1984,jun,30,prcp,69.9,JORNADA EXP RANGE,32.6169
USH00294426,1984-07-31,1984,jul,31,prcp,82.8,JORNADA EXP RANGE,32.6169
USH00294426,1984-08-31,1984,aug,31,prcp,167.2,JORNADA EXP RANGE,32.6169
USH00294426,1984-09-30,1984,sep,30,prcp,7.7,JORNADA EXP RANGE,32.6169
USH00294426,1984-10-31,1984,oct,31,prcp,47.3,JORNADA EXP RANGE,32.6169
USH00294426,1984-11-30,1984,nov,30,prcp,23.9,JORNADA EXP RANGE,32.6169
USH00294426,1984-12-31,1984,dec,31,prcp,61.5,JORNADA EXP RANGE,32.6169
USH00294426,1985-01-31,1985,jan,31,prcp,38.1,JORNADA EXP RANGE,32.6169
USH00294426,1985-02-28,1985,feb,28,prcp,2.3,JORNADA EXP RANGE,32.6169
USH00294426,1985-03-31,1985,mar,31,prcp,13.0,JORNADA EXP RANGE,32.6169
USH00294426,1985-04-30,1985,apr,30,prcp,14.2,JORNADA EXP RANGE,32.6169
USH00294426,1985-05-31,1985,may,31,prcp,1.6,JORNADA EXP RANGE,32.6169
USH00294426,1985-06-30,1985,jun,30,prcp,6.5,JORNADA EXP RANGE,32.6169
USH00294426,1985-07-31,1985,jul,31,prcp,14.3,JORNADA EXP RANGE,32.6169
USH00294426,1985-08-31,1985,aug,31,prcp,99.6,JORNADA EXP RANGE,32.6169
USH00294426,1985-09-30,1985,sep,30,prcp,58.4,JORNADA EXP RANGE,32.6169
USH00294426,1985-10-31,1985,oct,31,prcp,73.6,JORNADA EXP RANGE,32.6169
USH00294426,1985-11-30,1985,nov,30,prcp,0.5,JORNADA EXP RANGE,32.6169
USH00294426,1985-12-31,1985,dec,31,prcp,5.0,JORNADA EXP RANGE,32.6169
USH00294426,1986-01-31,1986,jan,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1986-02-28,1986,feb,28,prcp,11.0,JORNADA EXP RANGE,32.6169
USH00294426,1986-03-31,1986,mar,31,prcp,6.6,JORNADA EXP RANGE,32.6169
USH00294426,1986-04-30,1986,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1986-05-31,1986,may,31,prcp,18.5,JORNADA EXP RANGE,32.6169
USH00294426,1986-06-30,1986,jun,30,prcp,74.4,JORNADA EXP RANGE,32.6169
USH00294426,1986-07-31,1986,jul,31,prcp,52.3,JORNADA EXP RANGE,32.6169
USH00294426,1986-08-31,1986,aug,31,prcp,56.4,JORNADA EXP RANGE,32.6169
USH00294426,1986-09-30,1986,sep,30,prcp,10.7,JORNADA EXP RANGE,32.6169
USH00294426,1986-10-31,1986,oct,31,prcp,32.2,JORNADA EXP RANGE,32.6169
USH00294426,1986-11-30,1986,nov,30,prcp,56.2,JORNADA EXP RANGE,32.6169
USH00294426,1986-12-31,1986,dec,31,prcp,44.6,JORNADA EXP RANGE,32.6169
USH00294426,1987-01-31,1987,jan,31,prcp,7.9,JORNADA EXP RANGE,32.6169
USH00294426,1987-02-28,1987,feb,28,prcp,8.2,JORNADA EXP RANGE,32.6169
USH00294426,1987-03-31,1987,mar,31,prcp,6.4,JORNADA EXP RANGE,32.6169
USH00294426,1987-04-30,1987,apr,30,prcp,1.5,JORNADA EXP RANGE,32.6169
USH00294426,1987-05-31,1987,may,31,prcp,2.6,JORNADA EXP RANGE,32.6169
USH00294426,1987-06-30,1987,jun,30,prcp,35.3,JORNADA EXP RANGE,32.6169
USH00294426,1987-07-31,1987,jul,31,prcp,14.2,JORNADA EXP RANGE,32.6169
USH00294426,1987-08-31,1987,aug,31,prcp,93.5,JORNADA EXP RANGE,32.6169
USH00294426,1987-09-30,1987,sep,30,prcp,12.2,JORNADA EXP RANGE,32.6169
USH00294426,1987-10-31,1987,oct,31,prcp,6.4,JORNADA EXP RANGE,32.6169
USH00294426,1987-11-30,1987,nov,30,prcp,6.8,JORNADA EXP RANGE,32.6169
USH00294426,1987-12-31,1987,dec,31,prcp,49.0,JORNADA EXP RANGE,32.6169
USH00294426,1988-01-31,1988,jan,31,prcp,3.8,JORNADA EXP RANGE,32.6169
USH00294426,1988-02-29,1988,feb,29,prcp,29.3,JORNADA EXP RANGE,32.6169
USH00294426,1988-03-31,1988,mar,31,prcp,3.3,JORNADA EXP RANGE,32.6169
USH00294426,1988-04-30,1988,apr,30,prcp,12.9,JORNADA EXP RANGE,32.6169
USH00294426,1988-05-31,1988,may,31,prcp,4.3,JORNADA EXP RANGE,32.6169
USH00294426,1988-06-30,1988,jun,30,prcp,2.3,JORNADA EXP RANGE,32.6169
USH00294426,1988-07-31,1988,jul,31,prcp,64.0,JORNADA EXP RANGE,32.6169
USH00294426,1988-08-31,1988,aug,31,prcp,64.7,JORNADA EXP RANGE,32.6169
USH00294426,1988-09-30,1988,sep,30,prcp,15.0,JORNADA EXP RANGE,32.6169
USH00294426,1988-10-31,1988,oct,31,prcp,19.1,JORNADA EXP RANGE,32.6169
USH00294426,1988-11-30,1988,nov,30,prcp,2.8,JORNADA EXP RANGE,32.6169
USH00294426,1988-12-31,1988,dec,31,prcp,20.8,JORNADA EXP RANGE,32.6169
USH00294426,1989-01-31,1989,jan,31,prcp,12.2,JORNADA EXP RANGE,32.6169
USH00294426,1989-02-28,1989,feb,28,prcp,12.4,JORNADA EXP RANGE,32.6169
USH00294426,1989-03-31,1989,mar,31,prcp,16.6,JORNADA EXP RANGE,32.6169
USH00294426,1989-04-30,1989,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1989-05-31,1989,may,31,prcp,6.4,JORNADA EXP RANGE,32.6169
USH00294426,1989-06-30,1989,jun,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1989-07-31,1989,jul,31,prcp,37.7,JORNADA EXP RANGE,32.6169
USH00294426,1989-08-31,1989,aug,31,prcp,98.1,JORNADA EXP RANGE,32.6169
USH00294426,1989-09-30,1989,sep,30,prcp,6.9,JORNADA EXP RANGE,32.6169
USH00294426,1989-10-31,1989,oct,31,prcp,14.7,JORNADA EXP RANGE,32.6169
USH00294426,1989-11-30,1989,nov,30,prcp,1.8,JORNADA EXP RANGE,32.6169
USH00294426,1989-12-31,1989,dec,31,prcp,15.8,JORNADA EXP RANGE,32.6169
USH00294426,1990-01-31,1990,jan,31,prcp,5.1,JORNADA EXP RANGE,32.6169
USH00294426,1990-02-28,1990,feb,28,prcp,6.6,JORNADA EXP RANGE,32.6169
USH00294426,1990-03-31,1990,mar,31,prcp,12.7,JORNADA EXP RANGE,32.6169
USH00294426,1990-04-30,1990,apr,30,prcp,21.1,JORNADA EXP RANGE,32.6169
USH00294426,1990-05-31,1990,may,31,prcp,13.7,JORNADA EXP RANGE,32.6169
USH00294426,1990-06-30,1990,jun,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1990-07-31,1990,jul,31,prcp,69.5,JORNADA EXP RANGE,32.6169
USH00294426,1990-08-31,1990,aug,31,prcp,47.8,JORNADA EXP RANGE,32.6169
USH00294426,1990-09-30,1990,sep,30,prcp,33.6,JORNADA EXP RANGE,32.6169
USH00294426,1990-10-31,1990,oct,31,prcp,16.8,JORNADA EXP RANGE,32.6169
USH00294426,1990-11-30,1990,nov,30,prcp,16.0,JORNADA EXP RANGE,32.6169
USH00294426,1990-12-31,1990,dec,31,prcp,16.7,JORNADA EXP RANGE,32.6169
USH00294426,1991-01-31,1991,jan,31,prcp,5.6,JORNADA EXP RANGE,32.6169
USH00294426,1991-02-28,1991,feb,28,prcp,20.8,JORNADA EXP RANGE,32.6169
USH00294426,1991-03-31,1991,mar,31,prcp,8.1,JORNADA EXP RANGE,32.6169
USH00294426,1991-04-30,1991,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1991-05-31,1991,may,31,prcp,2.0,JORNADA EXP RANGE,32.6169
USH00294426,1991-06-30,1991,jun,30,prcp,25.2,JORNADA EXP RANGE,32.6169
USH00294426,1991-07-31,1991,jul,31,prcp,99.6,JORNADA EXP RANGE,32.6169
USH00294426,1991-08-31,1991,aug,31,prcp,77.8,JORNADA EXP RANGE,32.6169
USH00294426,1991-09-30,1991,sep,30,prcp,30.8,JORNADA EXP RANGE,32.6169
USH00294426,1991-10-31,1991,oct,31,prcp,16.8,JORNADA EXP RANGE,32.6169
USH00294426,1991-11-30,1991,nov,30,prcp,15.3,JORNADA EXP RANGE,32.6169
USH00294426,1991-12-31,1991,dec,31,prcp,100.4,JORNADA EXP RANGE,32.6169
USH00294426,1992-01-31,1992,jan,31,prcp,34.9,JORNADA EXP RANGE,32.6169
USH00294426,1992-02-29,1992,feb,29,prcp,6.1,JORNADA EXP RANGE,32.6169
USH00294426,1992-03-31,1992,mar,31,prcp,11.4,JORNADA EXP RANGE,32.6169
USH00294426,1992-04-30,1992,apr,30,prcp,19.6,JORNADA EXP RANGE,32.6169
USH00294426,1992-05-31,1992,may,31,prcp,91.2,JORNADA EXP RANGE,32.6169
USH00294426,1992-06-30,1992,jun,30,prcp,2.1,JORNADA EXP RANGE,32.6169
USH00294426,1992-07-31,1992,jul,31,prcp,28.7,JORNADA EXP RANGE,32.6169
USH00294426,1992-08-31,1992,aug,31,prcp,40.4,JORNADA EXP RANGE,32.6169
